,Unnamed: 0,Техническое место,Название технического места,level_upper,code,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8
3150,3150,03-ZIF-0GMO-UDSR-KI08,Термометр биметал. 400-32/33/34-32/33/34,03-ZIF-0GMO-UDSR-KIPA,first03-ZIF-0GMO-UDSR-KI08,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3151,3151,03-ZIF-0GMO-UDSR-KI09,Термометр поз.400-32/33/34-32/33/34,03-ZIF-0GMO-UDSR-KIPA,first03-ZIF-0GMO-UDSR-KI09,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3152,3152,03-ZIF-0GMO-UDSR-KI10,Термометр поз.400-32/33/34-32/33/34,03-ZIF-0GMO-UDSR-KIPA,first03-ZIF-0GMO-UDSR-KI10,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3153,3153,03-ZIF-0GMO-UDSR-KI11,Расход. счетчик электромаг поз.400-32-1,03-ZIF-0GMO-UDSR-KIPA,first03-ZIF-0GMO-UDSR-KI11,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3154,3154,03-ZIF-0GMO-UDSR-KIPA,Оборудование КИПиА,03-ZIF-0GMO-UDSR,first03-ZIF-0GMO-UDSR-KIPA,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3155,3155,03-ZIF-0GMO-UDSR-LF01,Кран подвесной поз.154-2,03-ZIF-0GMO-UDSR-LIFT,first03-ZIF-0GMO-UDSR-LF01,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3156,3156,03-ZIF-0GMO-UDSR-LIFT,Оборудование грузоподъемное,03-ZIF-0GMO-UDSR,first03-ZIF-0GMO-UDSR-LIFT,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3157,3157,03-ZIF-0GMO-UDSR-OV01,Печь регенерации угля поз.400-61,03-ZIF-0GMO-UDSR-OVEN,first03-ZIF-0GMO-UDSR-OV01,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3158,3158,03-ZIF-0GMO-UDSR-OV01-KI01,Дифманометр поз.400-61,03-ZIF-0GMO-UDSR-OV01-KIPA,first03-ZIF-0GMO-UDSR-OV01-KI01,first03,ZIF,0GMO,UDSR,KI01,no_data,no_data,no_data
3159,3159,03-ZIF-0GMO-UDSR-OV01-KI02,Термопара поз.400-61,03-ZIF-0GMO-UDSR-OV01-KIPA,first03-ZIF-0GMO-UDSR-OV01-KI02,first03,ZIF,0GMO,UDSR,KI02,no_data,no_data,no_data
3160,3160,03-ZIF-0GMO-UDSR-OV01-KI03,Термопара поз.400-61,03-ZIF-0GMO-UDSR-OV01-KIPA,first03-ZIF-0GMO-UDSR-OV01-KI03,first03,ZIF,0GMO,UDSR,KI03,no_data,no_data,no_data
3161,3161,03-ZIF-0GMO-UDSR-OV01-KI04,Термопара поз.400-61,03-ZIF-0GMO-UDSR-OV01-KIPA,first03-ZIF-0GMO-UDSR-OV01-KI04,first03,ZIF,0GMO,UDSR,KI04,no_data,no_data,no_data
3162,3162,03-ZIF-0GMO-UDSR-OV01-KIPA,Оборудование КИПиА,03-ZIF-0GMO-UDSR-OV01,first03-ZIF-0GMO-UDSR-OV01-KIPA,first03,ZIF,0GMO,UDSR,KIPA,no_data,no_data,no_data
3163,3163,03-ZIF-0GMO-UDSR-OVEN,Печи,03-ZIF-0GMO-UDSR,first03-ZIF-0GMO-UDSR-OVEN,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3164,3164,03-ZIF-0GMO-UDSR-PU01,Насос промывки кислым раст. поз.400-14,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU01,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3165,3165,03-ZIF-0GMO-UDSR-PU02,Насос поз.400-15,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU02,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3166,3166,03-ZIF-0GMO-UDSR-PU03,Насос конц. соляной кислоты поз.400-16/1,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU03,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3167,3167,03-ZIF-0GMO-UDSR-PU04,Насос кислоты поз.400-17,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU04,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3168,3168,03-ZIF-0GMO-UDSR-PU05,Насос поз.400-28/1,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU05,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3169,3169,03-ZIF-0GMO-UDSR-PU06,Насос поз.400-28/2,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU06,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3170,3170,03-ZIF-0GMO-UDSR-PU07,Насос поз.400-28/3,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU07,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3171,3171,03-ZIF-0GMO-UDSR-PU08,Насос поз.400-29,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU08,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3172,3172,03-ZIF-0GMO-UDSR-PU09,Насос поз.400-29/1,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU09,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3173,3173,03-ZIF-0GMO-UDSR-PU10,Насос поз.400-30,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU10,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3174,3174,03-ZIF-0GMO-UDSR-PU10-KI01,Уровнемер ультразвуковой поз.400-30,03-ZIF-0GMO-UDSR-PU10-KIPA,first03-ZIF-0GMO-UDSR-PU10-KI01,first03,ZIF,0GMO,UDSR,KI01,no_data,no_data,no_data
3175,3175,03-ZIF-0GMO-UDSR-PU10-KI02,Уровнемер ультразвуковой поз.400-30,03-ZIF-0GMO-UDSR-PU10-KIPA,first03-ZIF-0GMO-UDSR-PU10-KI02,first03,ZIF,0GMO,UDSR,KI02,no_data,no_data,no_data
3176,3176,03-ZIF-0GMO-UDSR-PU10-KIPA,Оборудование КИПиА,03-ZIF-0GMO-UDSR-PU10,first03-ZIF-0GMO-UDSR-PU10-KIPA,first03,ZIF,0GMO,UDSR,KIPA,no_data,no_data,no_data
3177,3177,03-ZIF-0GMO-UDSR-PU11,Насос электролиза поз.400-42,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU11,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3178,3178,03-ZIF-0GMO-UDSR-PU12,Насос электролиза поз.400-42-1,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU12,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3179,3179,03-ZIF-0GMO-UDSR-PU13,Насос диафрагменный поз.400-45,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU13,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3180,3180,03-ZIF-0GMO-UDSR-PU14,Насос угля поз.400-51,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU14,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3181,3181,03-ZIF-0GMO-UDSR-PU15,Насос кондиц. угля поз.400-54,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU15,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3182,3182,03-ZIF-0GMO-UDSR-PU16,Насос поз.400-56,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU16,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3183,3183,03-ZIF-0GMO-UDSR-PU17,Насос поз.400-59,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU17,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3184,3184,03-ZIF-0GMO-UDSR-PU18,Насос поз.400-68,03-ZIF-0GMO-UDSR-PUMP,first03-ZIF-0GMO-UDSR-PU18,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3185,3185,03-ZIF-0GMO-UDSR-PUMP,Насосы,03-ZIF-0GMO-UDSR,first03-ZIF-0GMO-UDSR-PUMP,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3186,3186,03-ZIF-0GMO-UDSR-SI01,Грохот угля поз.400-67,03-ZIF-0GMO-UDSR-SIZE,first03-ZIF-0GMO-UDSR-SI01,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3187,3187,03-ZIF-0GMO-UDSR-SIZE,Оборуд-е для классификации по крупности,03-ZIF-0GMO-UDSR,first03-ZIF-0GMO-UDSR-SIZE,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3188,3188,03-ZIF-0GMO-UDSR-TA01,Резервуар для кислот. промыв поз.400-01,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA01,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3189,3189,03-ZIF-0GMO-UDSR-TA01-KI01,Анализатор жидкости поз.400-01,03-ZIF-0GMO-UDSR-TA01-KIPA,first03-ZIF-0GMO-UDSR-TA01-KI01,first03,ZIF,0GMO,UDSR,KI01,no_data,no_data,no_data
3190,3190,03-ZIF-0GMO-UDSR-TA01-KIPA,Оборудование КИПиА,03-ZIF-0GMO-UDSR-TA01,first03-ZIF-0GMO-UDSR-TA01-KIPA,first03,ZIF,0GMO,UDSR,KIPA,no_data,no_data,no_data
3191,3191,03-ZIF-0GMO-UDSR-TA02,Резервуар разбавлен. кислоты поз.400-02,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA02,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3192,3192,03-ZIF-0GMO-UDSR-TA03,Бак десорбции поз.400-19,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA03,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3193,3193,03-ZIF-0GMO-UDSR-TA03-KI01,Преобразователь давл. измер. поз.400-19,03-ZIF-0GMO-UDSR-TA03-KIPA,first03-ZIF-0GMO-UDSR-TA03-KI01,first03,ZIF,0GMO,UDSR,KI01,no_data,no_data,no_data
3194,3194,03-ZIF-0GMO-UDSR-TA03-KI02,Преобразователь давл. измер. поз.400-19,03-ZIF-0GMO-UDSR-TA03-KIPA,first03-ZIF-0GMO-UDSR-TA03-KI02,first03,ZIF,0GMO,UDSR,KI02,no_data,no_data,no_data
3195,3195,03-ZIF-0GMO-UDSR-TA03-KI03,Преобразователь давл. измер. поз.400-19,03-ZIF-0GMO-UDSR-TA03-KIPA,first03-ZIF-0GMO-UDSR-TA03-KI03,first03,ZIF,0GMO,UDSR,KI03,no_data,no_data,no_data
3196,3196,03-ZIF-0GMO-UDSR-TA03-KI04,Преобразователь давл. измер. поз.400-19,03-ZIF-0GMO-UDSR-TA03-KIPA,first03-ZIF-0GMO-UDSR-TA03-KI04,first03,ZIF,0GMO,UDSR,KI04,no_data,no_data,no_data
3197,3197,03-ZIF-0GMO-UDSR-TA03-KI05,Термопреобразователи цифровые поз.400-19,03-ZIF-0GMO-UDSR-TA03-KIPA,first03-ZIF-0GMO-UDSR-TA03-KI05,first03,ZIF,0GMO,UDSR,KI05,no_data,no_data,no_data
3198,3198,03-ZIF-0GMO-UDSR-TA03-KI06,Термопреобразователи цифровые поз.400-19,03-ZIF-0GMO-UDSR-TA03-KIPA,first03-ZIF-0GMO-UDSR-TA03-KI06,first03,ZIF,0GMO,UDSR,KI06,no_data,no_data,no_data
3199,3199,03-ZIF-0GMO-UDSR-TA03-KIPA,Оборудование КИПиА,03-ZIF-0GMO-UDSR-TA03,first03-ZIF-0GMO-UDSR-TA03-KIPA,first03,ZIF,0GMO,UDSR,KIPA,no_data,no_data,no_data
3200,3200,03-ZIF-0GMO-UDSR-TA04,Ёмкость угля поз.400-19/1,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA04,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3201,3201,03-ZIF-0GMO-UDSR-TA05,Ёмкость раствора десорбции поз.400-27,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA05,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3202,3202,03-ZIF-0GMO-UDSR-TA05-KI01,Уровнемер ёмкостный поз.400-27,03-ZIF-0GMO-UDSR-TA05-KIPA,first03-ZIF-0GMO-UDSR-TA05-KI01,first03,ZIF,0GMO,UDSR,KI01,no_data,no_data,no_data
3203,3203,03-ZIF-0GMO-UDSR-TA05-KIPA,Оборудование КИПиА,03-ZIF-0GMO-UDSR-TA05,first03-ZIF-0GMO-UDSR-TA05-KIPA,first03,ZIF,0GMO,UDSR,KIPA,no_data,no_data,no_data
3204,3204,03-ZIF-0GMO-UDSR-TA06,Электролизер поз.400-35,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA06,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3205,3205,03-ZIF-0GMO-UDSR-TA06-KI01,Амперметр цифр поз.400-35,03-ZIF-0GMO-UDSR-TA06-KIPA,first03-ZIF-0GMO-UDSR-TA06-KI01,first03,ZIF,0GMO,UDSR,KI01,no_data,no_data,no_data
3206,3206,03-ZIF-0GMO-UDSR-TA06-KI02,Вольтметр цифр поз.400-35,03-ZIF-0GMO-UDSR-TA06-KIPA,first03-ZIF-0GMO-UDSR-TA06-KI02,first03,ZIF,0GMO,UDSR,KI02,no_data,no_data,no_data
3207,3207,03-ZIF-0GMO-UDSR-TA06-KI03,Газоанализаторы стационарные поз.400-35,03-ZIF-0GMO-UDSR-TA06-KIPA,first03-ZIF-0GMO-UDSR-TA06-KI03,first03,ZIF,0GMO,UDSR,KI03,no_data,no_data,no_data
3208,3208,03-ZIF-0GMO-UDSR-TA06-KIPA,Оборудование КИПиА,03-ZIF-0GMO-UDSR-TA06,first03-ZIF-0GMO-UDSR-TA06-KIPA,first03,ZIF,0GMO,UDSR,KIPA,no_data,no_data,no_data
3209,3209,03-ZIF-0GMO-UDSR-TA07,Электролизер поз.400-35/1,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA07,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3210,3210,03-ZIF-0GMO-UDSR-TA08,Емкость возврата электролиза поз. 400-41,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA08,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3211,3211,03-ZIF-0GMO-UDSR-TA09,Ёмкость угольной мелочи поз.400-49,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA09,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3212,3212,03-ZIF-0GMO-UDSR-TA10,Ёмкость истирания угля поз.400-52,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA10,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3213,3213,03-ZIF-0GMO-UDSR-TA11,Бункер регенерир/свежего угля поз.400-55,03-ZIF-0GMO-UDSR-TANK,first03-ZIF-0GMO-UDSR-TA11,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3214,3214,03-ZIF-0GMO-UDSR-TANK,Оборудование емкостное,03-ZIF-0GMO-UDSR,first03-ZIF-0GMO-UDSR-TANK,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3215,3215,03-ZIF-0GMO-UDSR-VE01,Уст-ка вентиляц. радиальная поз.В-400-11,03-ZIF-0GMO-UDSR-VENT,first03-ZIF-0GMO-UDSR-VE01,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3216,3216,03-ZIF-0GMO-UDSR-VE02,Уст-ка вентиляц.радиал поз.В-400-64.1,03-ZIF-0GMO-UDSR-VENT,first03-ZIF-0GMO-UDSR-VE02,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3217,3217,03-ZIF-0GMO-UDSR-VE03,Уст-ка вентиляц.радиал поз.В-400-64.2,03-ZIF-0GMO-UDSR-VENT,first03-ZIF-0GMO-UDSR-VE03,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3218,3218,03-ZIF-0GMO-UDSR-VE04,Уст-ка вентиляц. радиальная поз.В-400-65,03-ZIF-0GMO-UDSR-VENT,first03-ZIF-0GMO-UDSR-VE04,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
3219,3219,03-ZIF-0GMO-UDSR-VE05,Уст-ка вентиляц.радиальн поз.В-400-65.2,03-ZIF-0GMO-UDSR-VENT,first03-ZIF-0GMO-UDSR-VE05,first03,ZIF,0GMO,UDSR,no_data,no_data,no_data,no_data
