,Unnamed: 0,Планир. завод,ГрупПлановик,Сообщение,Вид заказа,Вид работы ТОРО,ВремяРемПростояЗкз,БазисСрокНачала,БазисСрокКонца,Заказ,Ссылочная дата,Ссылочное время,Дата изменения,Рабочее место,Резерв./заявка,Тип заказа,ПроизвУчасток,БЕ,Дата ввода,ПоказанСчетчика,Факт. деблокир.,ФактичСрокКонца,Факт.окончание,Общий расчет,ОбщЗатраты/факт,ОбщЗатраты/план,ЗапланКонец,БазисВремяКонца,Конец: время,Бизнес-сфера,ФактСрокНачала,ЗапланНачало,ФактНчл/Врем,Время начала,Время начала.1,История с,СхемаКальк,ТоргДокумент,Позиция,КЕ,Ответств. МВЗ,Ведущий заказ,Метка удаления,ДатаЗаверш,ЕстьПодробТекст,ВышестоящЗаказ,Базисная ЕИ,Количество,Помещение,Имя списка,Плановая дата,Номер объекта,СписОбъект,ГрПлан/Техкарта,ИндПланирЗаказа,СчтГрупТехкарт,Группа,Почтовый индекс,МВП,Приоритет,СПП-элемент,Регион,Ревизия,Серийный номер,Материал,НазвСервПродукт,СервиснПродукт,Сектор,Сектор - Сбыт,Местоположение,Улица,ЗаводРасплТехОб,ПредварЗатраты,ПользовСтатус,Группа сбыта,СбытовОрганизац,СбытовОрганизац - Сб,ВышестОперация,Канал сбыта,Канал сбыта - Сбыт,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Завод,Код надбавки,Ид. причины,Причина корр-ки,ИндНаличПрикрДокум,ИмеютсяНеСоглЗапросы,ПериодРемCAPEX(мес),Класс ЕО,ПрочиеФакт,ПрочиеПлан,БюджетФактИтог,БюджетПланИтог,МТР ФактИтог,МТР ПланИтог,Стоимость новой ЕО,ТЗРФакт,ТЗРПлан,ОбщееВремяПростояЗкз,ОборудованиеНаГарант,Инд. статуса «ФИКС»,Отв. сотрудн. таб. №,НаименованиеКлассаЕО,МТРподр,НеобходимНарядДопуск,СтатВыдачиРазрешений,СистСтатСообщТОРО,КапитализирРемонт,Исходная стоимость,Дефицит,Требуемая стоимость,СППДефицит,%СтоимРемФСтоимНовЕО,%СтоимРемПСтоимНовЕО,СистСтатус,ВремяРемПростояТК,ОбщееВремяПростояТК,ВремяТехнПростояТК,Заказано УСО,Описание,Краткий текст,СистемнСтатус,Отв. сотрудник ФИО,ПользСтатус,ОбщСумма (План),ОбщаяСумма(Фкт),ФОТПлан,ФОТФакт,МатериалыПлан,МатериалыФакт,ЗапчастиПлан,ЗапчастиФакт,УСОПоРемонтуПлан,УСОПоРемонтуФакт,Ед. оборудов.,Техместо,Описание.1,СПП-ЗаголЗаказа,Отв. раб.место,МВЗ,ВремяТехнПростояЗкз,Фактический простой,Принято УСО,ПредвЗарегистрирУСО,user_status,utvg,tkbe,utvm
1630,1630,1100,100.0,7100380358.0,APP1,ТО1,2.0,2022-01-20,2022-01-20,1100379390,2022-01-23,07:41:36,2022-01-23,18513609.0,3,30,,1100,2021-03-24,,2022-01-23,2022-01-20,15:00:00,0,28241.71,30559.68,2022-01-20,15:00:00,15:00:00,,2022-01-20,2022-01-20,13:00:00,13:00:00,13:00:00,,PP-PC1,,0,1000,,,,2022-01-23,,,,0,108770.0,,2022-02-07,OR001100379390,495 485,100.0,1.0,,,,ZZ00005000,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  МТРЦ УТВМ УТВН,,,,,,,RUB,151528.0,100000054634.0,1100,,,,,,0,E03_01,0,0,18445.83,20763.8,18445.83,20763.8,19056899.75,0.0,0,2.0,,,,Экскаваторы гидравлические,,,0. Разрешений нет,СОЗА ЗКПР ВСМИ,,0.0,0.0,0.0,,0,0,ТЗКР ПДТВ ПКАЛ ПРВВ СРНА ДВМА ДМНП JBFI,0.0,0.0,0,0.0,Экскаватор гидравл. PC400-7 №3609,ТО1 Экскаватор гидравл. PC400-7 №3609,ТЗКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ СРНА,,СГГС ГОД МЕС УТВМ УТВН ГИП МТРЦ,30559.68,28241.71,9795.88,9795.88,10669.95,7237.8,10093.85,11208.03,0.0,0.0,100000026788.0,11-RUD-CGTR-SETT-UCTT-EX09,Экскаватор гидравлический №3609,LT-1100-2022-2-006-02,C-CRGOTT,1114011620,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'МТРЦ', 'УТВМ', 'УТВН']",0,0,1
7620,7620,1100,100.0,7100439022.0,APP1,ТР,35.0,2022-01-20,2022-01-21,1100438752,2022-01-20,09:00:00,2022-01-19,39413706.0,2,30,,1100,2021-05-18,,,,00:00:00,0,0.0,267670.05,2022-01-20,20:00:00,09:00:00,,,2022-01-20,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,236012.0,,2022-01-16,OR001100438752,577 562,100.0,1.0,ТР,A0003589,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  МТРЦ СРОЧ ТКБЕ УТВМ*,,,,,,,RUB,163900.0,100000061440.0,1100,,,,,,0,E06_01,0,0,0.0,267670.05,0.0,267670.05,0.0,0.0,0,35.0,,,,Автогрейдеры,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП,35.0,35.0,0,0.0,Автогрейдер 160AWD №3706,ТР автогрейдера 160M,ОТКР ДМНП ПКАЛ,,СГГС ГОД УТВП МЕС УТВМ УТВН ГИП СРОЧ МТРЦ ТКБЕ,267670.05,0.0,0.0,0.0,1075.15,0.0,266594.9,0.0,0.0,0.0,100000055028.0,11-RUD-CGTR-SETT-UDOT-OS10,Автогрейдер №3706,LT-1100-2022-2-010-02,C-OGM,1114021123,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'МТРЦ', 'СРОЧ', 'ТКБЕ', 'УТВМ*']",0,1,0
19582,19582,1100,100.0,7100622980.0,APP1,ТО1,7.2,2022-01-21,2022-01-22,1100631638,2022-01-21,18:41:00,2022-01-24,11810716.0,3,30,,1100,2021-12-14,,2022-01-20,,00:00:00,0,0.0,245971.24,2022-01-22,01:53:00,01:53:00,,,2022-01-21,00:00:00,18:41:00,18:41:00,,PP-PC1,,0,1000,,,,,,,,0,,,2023-02-08,OR001100631638,872 754,100.0,1.0,О1,A0003596,,ZZ00005000,3.0,,,,,,,,,,11050111.0,,1105,0,СГПЛ МЕС  МТРЦ ПЗТГ СРОЧ УТВМ,,,,,,,RUB,158422.0,100000058047.0,1100,,,,,,0,E01_01,0,0,0.0,184688.37,0.0,184688.37,153000904.05,0.0,0,7.2,,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР ВСМИ,,0.0,0.0,0.0,,0,0,ДЕБЛ ПКАЛ ПРВВ ДМНП,5.0,5.0,0,0.0,Самосвал карьерный 793D №716,ТО1 Самосвал карьерный 793D №716,ДЕБЛ ДМНП ПКАЛ ПРВВ,,СГПЛ МЕС УТВМ СРОЧ МТРЦ ПЗТГ,245971.24,0.0,61282.87,0.0,103780.27,0.0,80908.1,0.0,0.0,0.0,100000065530.0,11-RUD-CGTR-SEBT-CD15,Самосвал карьерный №716,LT-1100-2022-2-012-02,C-CRGTOV,1113011920,0,8.21,0.0,0.0,"['СГПЛ', 'МЕС', '', 'МТРЦ', 'ПЗТГ', 'СРОЧ', 'УТВМ']",0,0,1
30217,30217,1100,100.0,7100386731.0,APP1,ТО1,7.0,2022-01-21,2022-01-21,1100385880,2022-01-21,09:00:00,2022-01-20,39747480.0,2,30,,1100,2021-04-06,,,,00:00:00,0,0.0,0.0,2022-01-21,16:00:00,16:00:00,,,2022-01-15,00:00:00,09:00:00,16:00:00,,PP-PC1,,0,1000,,,,,,,,0,7807.0,,2022-05-16,OR001100385880,507 439,100.0,1.0,О1,A0004085,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  УТВМ УТВН,,,,,,,RUB,160410.0,100000059282.0,1100,,,,,,0,E05_01,0,0,0.0,0.0,0.0,0.0,4550296.69,0.0,0,7.0,,,,Бульдозеры колесные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,7.0,7.0,0,0.0,Бульдозер К-703МА-12-04 №15,Техническое обслуживание 1,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД МЕС УТВМ УТВН ГИП,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065965.0,11-RUD-CGTR-SETT-UDOT-BZ02,Бульдозер колесный №15,LT-1100-2022-2-006-02,C-OGM,1114011523,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'УТВМ', 'УТВН']",0,0,1
22003,22003,1100,100.0,7100379716.0,APP1,ТО3,72.0,2022-01-21,2022-01-24,1100378726,2022-01-21,09:00:00,2022-01-21,11020056.0,3,30,,1100,2021-03-24,,2021-09-30,,00:00:00,0,0.0,331918.98,2022-01-23,09:00:00,09:00:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,7384.0,,2022-03-28,OR001100378726,494 827,100.0,1.0,О3,A0003985,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  МТРЦ НЕД  ПЗТГ СРОЧ*,,,,,,,RUB,159060.0,100000058459.0,1100,,МТР,Увеличение стоимости МТР,,,0,E01_01,0,0,0.0,20397.76,0.0,20397.76,13208175.58,0.0,0,72.0,,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,20790.22,-392.46,20397.76,LT-1100-2022-2-012-02,0,3,ДЕБЛ ПКАЛ ПРВВ ДМНП,36.6,36.6,0,0.0,Самосвал карьерный БЕЛАЗ-7540К №56,Техническое обслуживание 3,ДЕБЛ ДМНП ПКАЛ ПРВВ,,СГГС ГОД УТВГ УТВП МЕС УТВМ НЕД УТВН ГИП ТРКБ СРОЧ МТРЦ ТКБЕ ПЗТГ,331918.98,0.0,311521.22,0.0,15008.44,0.0,5389.32,0.0,0.0,0.0,100000065586.0,11-RUD-CGTR-SEBT-BE11,Самосвал карьерный №56,LT-1100-2022-2-012-02,C-OGM,1113011520,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'МТРЦ', 'НЕД', '', 'ПЗТГ', 'СРОЧ*']",0,0,0
10301,10301,1100,100.0,7100438914.0,APP1,ТР,35.0,2022-01-21,2022-01-22,1100438660,2022-01-21,09:00:00,2022-01-21,16320028.0,2,30,,1100,2021-05-18,,,,00:00:00,0,0.0,0.0,2022-01-22,20:00:00,20:00:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,32477.0,,2022-01-13,OR001100438660,577 704,100.0,1.0,ТР,A0003700,,,3.0,,,,,,,,,,,,1105,0,ПЛАН ГИП  ГОД  КОРР МЕС  ПЗТГ ТКБЕ УТВМ*,,,,,,,RUB,164274.0,100000061514.0,1100,,,,,,0,E17_11,0,0,0.0,0.0,0.0,0.0,78879152.19,0.0,0,35.0,,,,Погрузчики фронтальные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,35.0,35.0,0,0.0,Погрузчик фронтальный WA900-3 №28,ТР погрузчика WA900,ОТКР KKMP ДМНП ПКАЛ,,ПЛАН ГОД УТВП МЕС УТВМ УТВН ГИП КОРР ТКБЕ ПЗТГ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000058921.0,11-RUD-CGTR-SETT-UCTT-LF09,Погрузчик фронтальный №28,LT-1100-2022-2-006-02,C-OGM,1114011523,0,0.0,0.0,0.0,"['ПЛАН', 'ГИП', '', 'ГОД', '', 'КОРР', 'МЕС', '', 'ПЗТГ', 'ТКБЕ', 'УТВМ*']",0,1,0
11240,11240,1100,100.0,7100439588.0,APP1,ТР,32.0,2022-01-21,2022-01-22,1100439312,2022-01-21,09:00:00,2022-01-24,16010052.0,2,30,,1100,2021-05-18,,,,00:00:00,0,0.0,0.0,2022-01-22,17:00:00,17:00:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,32486.0,,2022-01-04,OR001100439312,578 184,100.0,1.0,ТР,A0000959,,,3.0,,,,,,,,,,,,1105,0,ПЛАН ГИП  ГОД  КОРР МЕС  ТКБЕ УТВМ УТВН*,,,,,,,RUB,164265.0,100000061505.0,1100,,,,,,0,E17_11,0,0,0.0,0.0,0.0,0.0,13755414.42,0.0,0,32.0,,,,Погрузчики фронтальные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,32.0,32.0,0,0.0,Погрузчик фронтальный WA500-3 №52,ТР погрузчика WA500,ОТКР KKMP ДМНП ПКАЛ,,ПЛАН ГОД УТВП МЕС УТВМ УТВН ГИП КОРР ТКБЕ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000058929.0,11-RUD-CGTR-SETT-UCTT-LF28,Погрузчик фронтальный №52,LT-1100-2022-2-006-02,C-OGM,1114011523,0,1.0,0.0,0.0,"['ПЛАН', 'ГИП', '', 'ГОД', '', 'КОРР', 'МЕС', '', 'ТКБЕ', 'УТВМ', 'УТВН*']",0,1,1
28160,28160,1100,100.0,7100386567.0,APP1,ТО2,3.0,2022-01-21,2022-01-21,1100385692,2022-01-21,09:00:00,2022-01-20,39673901.0,2,30,,1100,2021-04-05,,,,00:00:00,0,0.0,0.0,2022-01-21,12:00:00,12:00:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,7747.0,,2022-01-10,OR001100385692,506 700,100.0,1.0,О2,A0005146,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  УТВМ УТВН,,,,,,,RUB,160098.0,100000059098.0,1100,,,,,,0,E17_11,0,0,0.0,0.0,0.0,0.0,3436553.91,0.0,0,3.0,,,,Погрузчики фронтальные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,3.0,3.0,0,0.0,Машина многоцел МКСМ-1000Н №3901,Техническое обслуживание 2,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД МЕС УТВМ УТВН ГИП,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065921.0,11-RUD-CGTR-SETT-UDST-LF02,Машина многоцелевая №3901,LT-1100-2022-2-010-02,C-OGM,1114021123,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'УТВМ', 'УТВН']",0,0,1
13969,13969,1100,100.0,7100382009.0,APP1,ТО1,6.0,2022-01-21,2022-01-21,1100380999,2022-01-21,09:00:00,2022-01-12,39063212.0,2,30,,1100,2021-03-24,,,,00:00:00,0,0.0,0.0,2022-01-21,15:00:00,15:00:00,,,2022-01-17,00:00:00,09:00:00,15:00:00,,PP-PC1,,0,1000,,,,,,,,0,32627.0,,2022-02-07,OR001100380999,497 164,100.0,1.0,О1,A0000366,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  УТВМ УТВН,,,,,,,RUB,155856.0,100000056744.0,1100,,,,,,0,E05_02,0,0,0.0,0.0,0.0,0.0,12805019.79,0.0,0,6.0,,,,Бульдозеры гусеничные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,6.0,6.0,0,0.0,Бульдозер D375A-5 №3213,Техническое обслуживание 1,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД МЕС УТВМ УТВН ГИП,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000059058.0,11-RUD-CGTR-SETT-UCTT-BZ21,Бульдозер гусеничный №3213,LT-1100-2022-2-006-02,C-OGM,1114011123,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'УТВМ', 'УТВН']",0,0,1
25440,25440,1100,100.0,7100384672.0,APP1,ТР,42.0,2022-01-21,2022-01-23,1100383652,2022-01-21,09:00:00,2022-01-14,11400531.0,2,30,,1100,2021-04-01,,,,00:00:00,0,0.0,297902.85,2022-01-22,03:00:00,20:00:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,7427.0,,2022-01-04,OR001100383652,502 638,100.0,1.0,ТР,A0000001,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  НЕД  ПЗТГ УТВГ УТВМ*,,,,,,,RUB,163767.0,100000061256.0,1100,,,,,,0,E01_01,0,0,0.0,0.0,0.0,0.0,81222182.93,0.0,0,42.0,,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,35.0,35.0,0,0.0,Самосвал карьерный 785C №531,ТР самосвала 785C,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД УТВГ МЕС УТВМ НЕД УТВН ГИП ПЗТГ,297902.85,0.0,297902.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065629.0,11-RUD-CGTR-SEBT-CC79,Самосвал карьерный №531,LT-1100-2022-2-012-02,C-OGM,1113011620,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'НЕД', '', 'ПЗТГ', 'УТВГ', 'УТВМ*']",1,0,0
30290,30290,1100,100.0,7100386744.0,APP1,ТО1,7.0,2022-01-21,2022-01-21,1100385893,2022-01-21,09:00:00,2022-01-20,39748041.0,2,30,,1100,2021-04-06,,,,00:00:00,0,0.0,0.0,2022-01-21,16:00:00,16:00:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,7808.0,,2022-01-07,OR001100385893,507 452,100.0,1.0,О1,A0004085,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  УТВМ,,,,,,,RUB,160413.0,100000059283.0,1100,,,,,,0,E05_01,0,0,0.0,0.0,0.0,0.0,9024706.22,0.0,0,7.0,,,,Бульдозеры колесные,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,7.0,7.0,0,0.0,Специальн машина К-703МА-12-04 №803,Техническое обслуживание 1,ОТКР KKMP ДМНП ПКАЛ,,СГГС ГОД МЕС УТВМ ГИП,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065966.0,11-RUD-CGTR-SETT-UDOT-BZ21,Специальная машина №803,LT-1100-2022-2-006-02,C-OGM,1114011523,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'УТВМ']",0,0,1
28455,28455,1100,100.0,7100386350.0,APP1,ТО3,34.2,2022-01-21,2022-01-22,1100385494,2021-07-08,05:33:49,2021-07-08,39440020.0,2,30,,1100,2021-04-05,,,,00:00:00,0,0.0,0.0,2022-01-22,19:12:00,19:12:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,X,2021-07-08,,,,0,7781.0,,2022-01-21,OR001100385494,507 047,100.0,1.0,О3,A0004096,,,3.0,,,,,,,,,,,,1105,0,СГГС ГОД,,,,,,,RUB,160207.0,100000059142.0,1100,,,,,,0,E06_01,0,0,0.0,0.0,0.0,0.0,5124515.22,0.0,0,34.2,,,,Автогрейдеры,,,0. Разрешений нет,СОЗА ЗКПР МТКУ,,0.0,0.0,0.0,,0,0,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,34.2,34.2,0,0.0,Автогрейдер ГС-25.09 №20,Техническое обслуживание 3,ЗАКР KKMP ДМНП МТКУ НЕВЫ ПКАЛ,,СГГС ГОД,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000065945.0,11-RUD-CGTR-SETT-UDOT-OS02,Автогрейдер №20,LT-1100-2022-2-010-02,C-OGM,1114021123,0,0.0,0.0,0.0,"['СГГС', 'ГОД']",0,0,0
12256,12256,1100,100.0,7100625440.0,APP1,ТР,5.0,2022-01-21,2022-01-21,1100634025,2022-01-21,09:00:00,2022-01-14,39570087.0,2,30,,1100,2021-12-18,,,,00:00:00,0,0.0,0.0,2022-01-21,14:00:00,14:00:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,,,,,,0,32602.0,,2022-01-17,OR001100634025,877 652,100.0,1.0,ТР,A0004057,,,3.0,,,,,,,,,,,,1105,0,СГГС МЕС  НЕД  УТВМ УТВН,,,,,,,RUB,118551.0,100000037233.0,1100,,,,,,0,E04_04,0,0,0.0,0.0,0.0,0.0,4050881.38,0.0,0,5.0,,,,Автомобили специального назначения,,,0. Разрешений нет,СОРА ЗКПР,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП KKMP,5.0,5.0,0,0.0,Авто столовая КамАЗ-43118RF №Y493MK116,Текущий ремонт,ОТКР KKMP ДМНП ПКАЛ,,СГГС МЕС УТВМ НЕД УТВН,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000059034.0,11-RUD-CGTR-SEBT-SPCT-TR03,Автомобиль столовая №87,LT-1100-2022-2-034-02,C-OGM,1113011823,0,0.0,0.0,0.0,"['СГГС', 'МЕС', '', 'НЕД', '', 'УТВМ', 'УТВН']",0,0,1
16463,16463,1100,100.0,7100380665.0,APP1,ТО1,4.25,2022-01-21,2022-01-21,1100379685,2021-12-07,05:48:39,2021-12-07,11400442.0,3,30,,1100,2021-03-24,,2021-09-30,,00:00:00,0,0.0,133473.96,2022-01-21,13:15:00,13:15:00,,,2022-01-21,00:00:00,09:00:00,09:00:00,,PP-PC1,,0,1000,,,X,2021-12-07,,,,0,5210.0,,2022-01-21,OR001100379685,495 811,100.0,1.0,О1,A0000001,,,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МТРЦ СРОЧ ТКБЕ УТВП,,,,,,,RUB,157124.0,100000057390.0,1100,,,,,,0,E01_01,0,0,0.0,95172.15,0.0,95172.15,78905484.83,0.0,0,4.25,,,,Самосвалы карьерные,,,0. Разрешений нет,СОЗА ЗКПР МТКУ,,0.0,0.0,0.0,,0,0,ЗАКР ПКАЛ ПРВВ МТКУ ДМНП,4.25,4.25,0,0.0,Самосвал карьерный 785C №442,Техническое обслуживание 1,ЗАКР ДМНП МТКУ ПКАЛ ПРВВ,,СГГС ГОД УТВП ГИП СРОЧ МТРЦ ТКБЕ,133473.96,0.0,38301.81,0.0,44699.65,0.0,50472.5,0.0,0.0,0.0,100000062389.0,11-RUD-CGTR-SEBT-CC41,Самосвал карьерный №442,LT-1100-2022-2-012-02,C-OGM,1113011620,0,0.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МТРЦ', 'СРОЧ', 'ТКБЕ', 'УТВП']",0,1,0
29817,29817,1100,100.0,7100386138.0,APP1,ТО3,1.0,2022-01-21,2022-01-21,1100385211,2022-01-21,12:00:00,2022-01-24,39320806.0,2,30,,1100,2021-04-02,,,,00:00:00,0,0.0,14529.28,2022-01-21,13:00:00,13:00:00,,,2022-01-21,00:00:00,12:00:00,12:00:00,,PP-PC1,,0,1000,,,,,,,,0,7800.0,,2022-01-13,OR001100385211,504 898,100.0,1.0,О3,A0004088,,ZZ00005000,3.0,,,,,,,,,,,,1105,0,СГГС ГИП  ГОД  МЕС  МТРЦ УТВМ УТВН,,,,,,,RUB,160346.0,100000059234.0,1100,,,,,,0,E05_01,0,0,0.0,9631.34,0.0,9631.34,6838017.68,0.0,0,1.0,,,,Бульдозеры колесные,,,0. Разрешений нет,СОРА ЗКПР ВСМИ,,0.0,0.0,0.0,,0,0,ОТКР ПКАЛ ДМНП,15.0,15.0,0,0.0,Бульдозер К-702МБА-01-БКУ №806,ТО3 Бульдозер К-702МБА-01-БКУ №806,ОТКР ДМНП ПКАЛ,,СГГС ГОД МЕС УТВМ УТВН ГИП МТРЦ,14529.28,0.0,4897.94,0.0,7113.3,0.0,2518.04,0.0,0.0,0.0,100000065959.0,11-RUD-CGTR-SETT-UDOT-BZ23,Бульдозер колесный №806,LT-1100-2022-2-010-02,C-CRGOTT,1114021123,0,1.0,0.0,0.0,"['СГГС', 'ГИП', '', 'ГОД', '', 'МЕС', '', 'МТРЦ', 'УТВМ', 'УТВН']",0,0,1
24469,24469,1100,100.0,7100587353.0,APP1,ТО1,5.51,2022-01-21,2022-01-21,1100591746,2022-01-21,04:58:00,2022-01-24,11400511.0,3,30,,1100,2021-12-09,,2022-01-20,,00:00:00,0,0.0,161839.32,2022-01-21,10:28:36,10:28:36,,,2022-01-21,00:00:00,04:58:00,04:58:00,,PP-PC1,,0,1000,,,,,,,,0,,,2022-01-22,OR001100591746,828 160,100.0,1.0,О1,A0000001,,ZZ00005000,3.0,,,,,,,,,,11050103.0,,1105,0,СГПЛ МЕС  МТРЦ НЕД  ПЗТГ СРОЧ УТВМ УТВН,,,,,,,RUB,159473.0,100000058700.0,1100,,,,,,0,E01_01,0,0,0.0,115026.01,0.0,115026.01,74858525.73,0.0,0,5.51,,,,Самосвалы карьерные,,,0. Разрешений нет,СОРА ЗКПР ВСМИ,,0.0,0.0,0.0,,0,0,ДЕБЛ ПКАЛ ПРВВ ДМНП,4.25,4.25,0,0.0,Самосвал карьерный 785C №511,ТО1 Самосвал карьерный 785C №511,ДЕБЛ ДМНП ПКАЛ ПРВВ,,СГПЛ МЕС УТВМ НЕД УТВН СРОЧ МТРЦ ПЗТГ,161839.32,0.0,46813.31,0.0,78458.96,0.0,36567.05,0.0,0.0,0.0,100000065617.0,11-RUD-CGTR-SEBT-CC60,Самосвал карьерный №511,LT-1100-2022-2-012-02,C-CRGTOB,1113011620,0,5.51,0.0,0.0,"['СГПЛ', 'МЕС', '', 'МТРЦ', 'НЕД', '', 'ПЗТГ', 'СРОЧ', 'УТВМ', 'УТВН']",0,0,1
